"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","1138","0 Loring Avenue, Winchester","8/28/2017 - 9/24/2017, Weekdays, PM Peak",2171,1596,2951
"885","1 Lincoln St, Boston, MA","1140","300 Mystic Avenue, South Medford, Medford","8/28/2017 - 9/24/2017, Weekdays, PM Peak",1320,840,2072
"885","1 Lincoln St, Boston, MA","1141","0 Forest Street, Malden","8/28/2017 - 9/24/2017, Weekdays, PM Peak",2167,1661,2826
"885","1 Lincoln St, Boston, MA","1142","200 Massachusetts Avenue, Arlington","8/28/2017 - 9/24/2017, Weekdays, PM Peak",2300,1616,3273
"885","1 Lincoln St, Boston, MA","1143","300 Crescent Street, South Side, Waltham","8/28/2017 - 9/24/2017, Weekdays, PM Peak",1596,1236,2060
"885","1 Lincoln St, Boston, MA","1144","0 Scout Road, East Walpole, Walpole","8/28/2017 - 9/24/2017, Weekdays, PM Peak",3151,2358,4209
"885","1 Lincoln St, Boston, MA","1148","Railroad Trail, Assonet, Freetown","8/28/2017 - 9/24/2017, Weekdays, PM Peak",4456,3550,5592
"885","1 Lincoln St, Boston, MA","1151","0 Saugus Avenue, Saugus","8/28/2017 - 9/24/2017, Weekdays, PM Peak",1824,1426,2332
"885","1 Lincoln St, Boston, MA","1160","100 Austin Street, Hyde Park, Boston","8/28/2017 - 9/24/2017, Weekdays, PM Peak",2622,2161,3180
"885","1 Lincoln St, Boston, MA","1163","300 East Eagle Street, Eagle Hill, Boston","8/28/2017 - 9/24/2017, Weekdays, PM Peak",967,587,1592
"885","1 Lincoln St, Boston, MA","1164","0 West Howell Street, Dorchester, Boston","8/28/2017 - 9/24/2017, Weekdays, PM Peak",685,362,1294
"885","1 Lincoln St, Boston, MA","1165","900 American Legion Highway, Roslindale, Boston","8/28/2017 - 9/24/2017, Weekdays, PM Peak",2340,1733,3158
"885","1 Lincoln St, Boston, MA","1170","0 Garden Avenue, Wilmington","8/28/2017 - 9/24/2017, Weekdays, PM Peak",2594,1952,3446
"885","1 Lincoln St, Boston, MA","1171","Dike Road, Stoneham","8/28/2017 - 9/24/2017, Weekdays, PM Peak",1699,1126,2563
"885","1 Lincoln St, Boston, MA","1172","0 Balis Avenue, Broadmeadow Brook, Worcester","8/28/2017 - 9/24/2017, Weekdays, PM Peak",3869,3355,4461
"885","1 Lincoln St, Boston, MA","1174","600 Lynn Fells Parkway, Melrose","8/28/2017 - 9/24/2017, Weekdays, PM Peak",2292,1761,2982
"885","1 Lincoln St, Boston, MA","1175","0 Fellsmere Road, Malden","8/28/2017 - 9/24/2017, Weekdays, PM Peak",1852,1315,2607
