"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","912","100 Crest Avenue, Revere","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1627,1183,2236
"885","1 Lincoln St, Boston, MA","913","0 Petrel Street, Winthrop","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1983,1460,2692
"885","1 Lincoln St, Boston, MA","915","Head Island Causeway, South Boston, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",871,568,1335
"885","1 Lincoln St, Boston, MA","916","0 Lee Burbank Highway, Revere","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1322,955,1828
"885","1 Lincoln St, Boston, MA","917","Emerald Necklace, Jamaica Plain, Boston","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1346,943,1920
"885","1 Lincoln St, Boston, MA","927","0 Mill River Drive, Weymouth","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2164,1570,2982
"885","1 Lincoln St, Boston, MA","930","0 Constitution Avenue, Revere","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1274,876,1852
"885","1 Lincoln St, Boston, MA","944","100 Cliff Road, Wellesley Hills, Wellesley","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1897,1431,2513
"885","1 Lincoln St, Boston, MA","949","0 Pleasant Street, Auburn","4/7/2017 - 5/21/2017, Weekdays, PM Peak",4102,3424,4913
"885","1 Lincoln St, Boston, MA","951","0 Montgomery Drive, Millbury","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3746,3189,4399
"885","1 Lincoln St, Boston, MA","952","0 Potter Hill Road, Grafton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",4188,3456,5074
"885","1 Lincoln St, Boston, MA","954","100 West Street, Northborough","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3432,2748,4286
"885","1 Lincoln St, Boston, MA","955","100 Somerset Avenue, Winthrop","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1894,1366,2624
"885","1 Lincoln St, Boston, MA","957","0 Bowman Street, Westborough","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3407,2782,4171
"885","1 Lincoln St, Boston, MA","958","0 Brooks Street, Upton-West Upton, Upton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3324,2793,3954
"885","1 Lincoln St, Boston, MA","959","0 Industrial Road, Milford","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3812,2973,4887
"885","1 Lincoln St, Boston, MA","962","0 Providence Road, North Grafton, Grafton","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3605,3048,4262
"885","1 Lincoln St, Boston, MA","963","0 Packet Landing Way, West Barnstable, Barnstable","4/7/2017 - 5/21/2017, Weekdays, PM Peak",4935,4384,5554
"885","1 Lincoln St, Boston, MA","965","200 River Road, Winthrop","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1878,1359,2595
"885","1 Lincoln St, Boston, MA","966","100 Discovery Hill Road, East Sandwich, Sandwich","4/7/2017 - 5/21/2017, Weekdays, PM Peak",4818,4103,5657
"885","1 Lincoln St, Boston, MA","968","800 School Street, Mansfield","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3321,2602,4237
"885","1 Lincoln St, Boston, MA","969","400 Ware Street, Mansfield","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3434,2980,3956
"885","1 Lincoln St, Boston, MA","978","100 Common Lane, Beverly","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3230,2587,4031
"885","1 Lincoln St, Boston, MA","980","0 Danton Drive, Methuen","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2943,2360,3669
"885","1 Lincoln St, Boston, MA","982","Vireo Loop, Marblehead","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3396,3105,3714
"885","1 Lincoln St, Boston, MA","983","200 Lynnway, Lynn","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2315,1822,2941
"885","1 Lincoln St, Boston, MA","984","0 D'Orlando Way, Danvers","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2758,2146,3543
"885","1 Lincoln St, Boston, MA","986","0 Harvard Avenue, West Medford, Medford","4/7/2017 - 5/21/2017, Weekdays, PM Peak",1686,1265,2245
"885","1 Lincoln St, Boston, MA","996","Royal Plaza Drive, Marlborough","4/7/2017 - 5/21/2017, Weekdays, PM Peak",3329,2739,4044
"885","1 Lincoln St, Boston, MA","998","0 Evergreen Avenue, Burlington","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2846,2029,3991
"885","1 Lincoln St, Boston, MA","999","100 Main Street, Wakefield","4/7/2017 - 5/21/2017, Weekdays, PM Peak",2034,1507,2744
