"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","254","1200 North Shore Road, Revere","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1571,1061,2324
"885","1 Lincoln St, Boston, MA","255","Rosedale Avenue, Forest Hills / Woodbourne, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1886,1324,2685
"885","1 Lincoln St, Boston, MA","259","0 Foster Street, Central Business District, Worcester","5/29/2017 - 8/24/2017, Weekdays, PM Peak",4070,3028,5469
"885","1 Lincoln St, Boston, MA","261","0 6th Street, Arefth, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1234,849,1793
"885","1 Lincoln St, Boston, MA","263","0 West Main Street, Westborough, Westborough","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3816,2974,4894
"885","1 Lincoln St, Boston, MA","268","0 Congress Street, Salem","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3342,2660,4197
"885","1 Lincoln St, Boston, MA","270","0 Sugar Hill Circle, Methuen","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3148,1952,5076
"885","1 Lincoln St, Boston, MA","273","500 Trull Road, North Tewksbury, Tewksbury","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3021,1952,4674
"885","1 Lincoln St, Boston, MA","274","0 Jensen Avenue, Chelmsford","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3342,2494,4477
"885","1 Lincoln St, Boston, MA","275","0 Theresa Road, Stoneham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2115,1547,2891
"885","1 Lincoln St, Boston, MA","276","0 Howard Street, Malden","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1813,1372,2395
"885","1 Lincoln St, Boston, MA","277","0 Edwin H Land Boulevard, East Cambridge, Cambridge","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1052,677,1632
"885","1 Lincoln St, Boston, MA","279","200 Seminole Avenue, Lakeview, Waltham","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2084,1445,3004
"885","1 Lincoln St, Boston, MA","280","0 Linder Terrace, Hunnewell Hill, Newton","5/29/2017 - 8/24/2017, Weekdays, PM Peak",897,574,1401
"885","1 Lincoln St, Boston, MA","281","0 Meadowbrook Road, Quincy","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1528,1070,2181
"885","1 Lincoln St, Boston, MA","282","0 Pleasant View Avenue, Braintree","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2223,1155,4278
"885","1 Lincoln St, Boston, MA","283","0 Squibnocket Road, Franklin","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3468,2571,4676
"885","1 Lincoln St, Boston, MA","285","100 Foster Street, Brighton, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1512,1075,2126
"885","1 Lincoln St, Boston, MA","286","0 Border Street, East Boston, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",900,581,1392
"885","1 Lincoln St, Boston, MA","287","0 Murray Way, South Boston, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1004,625,1610
"885","1 Lincoln St, Boston, MA","288","0 Wakullah Street, Roxbury, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",1027,694,1518
"885","1 Lincoln St, Boston, MA","289","500 Baker Street, West Roxbury, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",2344,1659,3310
"885","1 Lincoln St, Boston, MA","290","100 Tremont Street, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",322,110,937
"885","1 Lincoln St, Boston, MA","293","0 Osgood Street, Salem","5/29/2017 - 8/24/2017, Weekdays, PM Peak",3169,2269,4425
"885","1 Lincoln St, Boston, MA","294","0 Chelsea Street, East Boston, Boston","5/29/2017 - 8/24/2017, Weekdays, PM Peak",917,598,1405
