"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"885","1 Lincoln St, Boston, MA","825","1400 Commonwealth Avenue, West Newton, Newton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1695,1188,2417
"885","1 Lincoln St, Boston, MA","826","0 Abbott Avenue, Everett","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1698,1145,2516
"885","1 Lincoln St, Boston, MA","827","0 Randlett Park, West Newton, Newton","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1352,940,1943
"885","1 Lincoln St, Boston, MA","828","100 Bacon Street, Natick","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2974,2482,3563
"885","1 Lincoln St, Boston, MA","829","100 South Main Street, Natick","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2757,2368,3209
"885","1 Lincoln St, Boston, MA","830","C Street, Natick","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2254,1653,3072
"885","1 Lincoln St, Boston, MA","831","0 Woodland Road, Stoneham","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1557,1105,2193
"885","1 Lincoln St, Boston, MA","832","0 Rodgers Road, Stoneham","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1736,1266,2380
"885","1 Lincoln St, Boston, MA","833","300 Highland Avenue, Winchester","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1724,1207,2460
"885","1 Lincoln St, Boston, MA","834","0 Orchard Street, Medford","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1743,1290,2353
"885","1 Lincoln St, Boston, MA","835","0 Marston Street, Medford","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1571,1062,2323
"885","1 Lincoln St, Boston, MA","836","100 Central Avenue, Medford","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1318,879,1975
"885","1 Lincoln St, Boston, MA","837","0 Mc Cormack Avenue, Medford","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1527,1022,2280
"885","1 Lincoln St, Boston, MA","838","100 West Street, Malden","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1672,1193,2342
"885","1 Lincoln St, Boston, MA","839","0 Webber Street, Malden","8/27/2017 - 10/1/2017, Weekdays, PM Peak",2027,1547,2654
"885","1 Lincoln St, Boston, MA","840","0 Hamilton Road, West Somerville, Somerville","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1810,1318,2484
"885","1 Lincoln St, Boston, MA","846","0 Beacham Street, Everett","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1445,1086,1921
"885","1 Lincoln St, Boston, MA","847","100 Sycamore Street, Winter Hill, Somerville","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1389,984,1959
"885","1 Lincoln St, Boston, MA","848","0 Wallace Street, Tufts, Somerville","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1997,1506,2646
"885","1 Lincoln St, Boston, MA","854","200 Miller Street, Middleborough","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3731,3304,4212
"885","1 Lincoln St, Boston, MA","855","Green Street, Middleborough","8/27/2017 - 10/1/2017, Weekdays, PM Peak",3626,3027,4342
"885","1 Lincoln St, Boston, MA","856","400 Commonwealth Avenue, Back Bay, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",793,320,1960
"885","1 Lincoln St, Boston, MA","857","100 Norway Street, Fenway/Kenmore, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",1261,825,1925
"885","1 Lincoln St, Boston, MA","859","0 Whispering Pines Path, West Wareham, Wareham","8/27/2017 - 10/1/2017, Weekdays, PM Peak",4218,3806,4674
"885","1 Lincoln St, Boston, MA","861","0 South Waverly Street, Brighton, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",868,504,1492
"885","1 Lincoln St, Boston, MA","862","0 Atkins Street, Brighton, Boston","8/27/2017 - 10/1/2017, Weekdays, PM Peak",917,567,1482
